id	PYContributionsGrantsAmt	CYContributionsGrantsAmt	TotalContributionsAmt	ContributionsGiftsGrantsEtcAmt	PYInvestmentIncomeAmt	CYInvestmentIncomeAmt
201541809349300404	148690	146115	146115		42	40
201520129349300637	218209	158589	158589		0	0
201502299349300335	126724	134077	134077		0	0
201511339349306106	17708985	34878711	34878711		92990068	146938300
201511349349203341				5941		
201541909349301459	6831	2949	2949		85	75
201532189349301008	228334	201659	201659		6	0
201501319349301560	26460	44085	44085		-745590	568
201531619349301108	753702	753370	753370		7889	1
201541279349101759			5000			
201511269349200246			RESTRICTED	70235		
201541959349300024	5631024	7367884	7367884		183	-20945
201500139349200530			RESTRICTED	72086		
201521329349103337			23985			
201500779349200320			RESTRICTED	47919		
201522129349301117	57917	11541	11541		5292	1869
201520129349200137				50		
201541839349100959			1800408			
201541339349301004	2900	2285	2285		85325	71956
201531479349200313			RESTRICTED	14122		
201501699349300405	2737	80159	80159		23	-383
201501349349305390		0			-338	0
201540419349301439	485555	601268	601268		272096	297459
201521359349202937						
201502189349300855		0			1850	1719
201541259349200049						
201500369349301110	0	0	0		2190653	3476330
201522629349300102	2076	2366	2366		2336	11074
201502049349200570						
201541269349101404						
201500619349300525	18	627	627			0
201530129349200203				1146		
201530339349301058	293561	56615	56615			0
201540129349200649				2240		
201502299349201780			RESTRICTED	126699		
201541669349200434			RESTRICTED	23383		
201511559349300871	440531	424772	424772			2
201531319349102063			45000			
201511329349102801						
201501889349300205	9660	10125	10125			0
201530919349200123						
201522159349301007		0			268	286
201510479349302281	1112566	982087	982087		0	0
201511669349301326	145913	105448	105448		243	426
201501359349204740				4200		
201520729349200242				1849		
201521359349309457	481257	492929	492929		326	381
201522049349200567			RESTRICTED	151124		
201501359349303600	56430918	46848873	46848873		7561252	6230950
201501189349200600						
201521759349100507						
201522189349200207				4970		
201540159349200909				24606		
201521339349301872	36343414	61401487	61401487		18734977	13968634
201501289349101700						
201540839349300709	2475022	2336842	2336842		436342	664224
201542449349300619	2106	1375	1375		11422	45819
201541699349300239	29417	20100	20100		0	0
201510159349200526				12694		
201522179349300712	33647	54522	54522		28	28
201532019349300933		0			7092	1351
201510159349200601				750		
201510159349200606				11295		
201510159349200611			RESTRICTED	99476		
201501829349300805	17274	107507	107507		121	115
201510159349200626						
201502299349101210						
201501339349201235				1718		
201501969349301425	206675	264997	264997		0	14
201531349349203003			RESTRICTED	9075		
201500779349300400		25092	25092			0
201541299349100604						
201510159349200741				51		
201520439349201102			RESTRICTED	6760		
201521479349300817	18981	29340	29340		24158	24499
201541709349300039	498013	1360434	1360434		278402	402179
201501189349200345				33490		
201510919349200006			RESTRICTED	91850		
201502159349200810						
201520989349101152						
201500099349301410	57221	63963	63963		446	337
201500099349301510		0			275	130
201502439349100400						
201512189349300526	154533	156129	156129		3024	4004
201531349349301348	31321	22494	22494		60740	53853
201530689349300228	55255	0			286	0
201542099349300229	943848	1082286	1082286		194049	44048
201532229349302293		38874	38874			5
201541319349302634		127310	127310			0
201541829349300739	56283	63042	63042		3	0
201532259349300013	563800	419979	419979		0	314
201542109349300444	376398	322697	322697		0	0
201541339349302159	1507563	1596380	1596380		34478	42376
201531199349300433	32682	30814	30814			0
201542249349200444						
201500829349300010	703484	705386	705386		12626	20567
201502299349302810	1566097	1525343	1525343		-11549	58512
201511349349202681			RESTRICTED	158138		
201500159349300540		0			241033	163726
201500159349300545		20046	20046		15	-267
201501779349200500				47160		
201531329349201723			RESTRICTED	63319		
201501339349201610			RESTRICTED	7018		
201511339349305426	0	0			66	38
201531349349308108	54066	37594	37594		498	271
201501359349306740	0	0			2124	2561
201511969349301786	596663	334984	334984			0
201532309349301073		25000	25000			1
201531269349300138	57535	158575	158575		5	34
201541339349202839				7331		
201502519349300220	17492	45271	45271		1985	1220
201502379349300000	24228	18941	18941			0
201531359349102623			20114			
201502449349200600			RESTRICTED	57821		
201540729349200414			RESTRICTED	118569		
201500139349301650	0	0			21	31
201511329349202161			RESTRICTED	45394		
201511769349200706				22095		
201510099349300016	541506	592309	592309		870	997
201530829349100358						
201510159349301171	131599	125463	125463		222	164
201520239349300542	1310	0			116258	16661
201510159349301186	63433	87531	87531		127	102
201541349349201869				945		
201531349349101253						
201501909349200130				64630		
201502259349100240						
201500159349300630	941584	1135670	1135670		0	0
201521339349304417	374792	399409	399409		833	809
201531279349301328	128835	134858	134858		114	190
201520479349200402						
201500989349200110				38058		
201522269349100317						
201521359349308282	773561	591533	591533			0
201510129349300786	0	0			1056	177
201531279349301133	35644	52939	52939		1097	1180
201521319349303342		0			6309	2137
201532189349300243	4366274	5437986	5437986		1177960	1190011
201501319349302710		0	0			110872
201541949349200204			RESTRICTED	1631		
201541119349200004				4980		
201501369349100800						
201510449349302631	4530790	5288406	5288406		48893	71640
201502239349301760	354105	395840	395840		17575	2293
201511319349100401						
201542299349301249	93750	0			517389	0
201542459349300234		0	0		36	12
201520129349300137	104968	62500	62500		274	0
201512649349300616	10734	5560	5560		-596	0
201501969349200135						
201541359349306169	1552112	1941458	1941458		48872	94676
201522019349200512				6598		
201502109349100300						
201501329349303605	1170	1980	1980		109401	132988
201511329349301386		0	0		11348	-728
201520149349300937	984781	1031498	1031498		8	16
201520149349301002	766072	776872	776872		52	92
201541349349306984	4185	4343	4343			0
201521949349300227	204204	218377	218377		172	125
201520149349301107	384728	615505	615505		55	629
201502669349300700	139083	175848	175848		0	0
201542179349300249	130911	126740	126740		67	73
201512259349303506	680478	861691	861691			0
201541759349300129	10881765	11484711	11484711		5	2
201530149349301308	0	0			69	292
201530149349301323	744973	801827	801827		318303	546262
201531359349309203		0			33	36
201531329349102743						
201502479349300500	24956	0				0
201510099349300041	237926	242440	242440		52014	176231
201512269349202231						
201510099349300106		0	0		60251	39246
201532039349300238	1309637	632485	632485		544360	570345
201531349349101133						
201510099349300121		269690	269690			192
201531289349301763	375177	477397	477397		1783	2512
201502049349200560			RESTRICTED	20785		
201530159349301308	2049	58715	58715		7163	7511
201502269349303495	226795	175701	175701		34	31
201541969349200104				1300		
201530159349301328	339668	388580	388580		2	1092
201501609349300005	43908	45472	45472		1174	822
201502719349300130	0	0			0	0
201501219349200630				14664		
201501349349305615		227715	227715			0
201502649349200115						
201511249349200211				84266		
201522299349201392				0		
201531499349200703				475		
201532449349200228				13693		
201531709349300028		30728	30728			0
201512259349303191	236388	242565	242565		12102	1893
201541289349200109				4437		
201501349349103400			250000			
201520159349300437	11994479	11957968	11957968		213745	250522
201501969349301595	36428	16651	16651		2	39808
201510699349200531						
201521629349300637	93250	103550	103550		142	78
201530569349100608						
201530149349301433	68210	93715	93715		194	124
201530149349301453	7480446	6536243	6536243		15	28
201530149349301458	0	0			605	441
201522049349200422				14741		
201501359349306250	509780	337723	337723		101448	98502
201530149349301473	130200	217777	217777		59	54
201522229349200107						
201542239349100534						
201530149349301508	227788	306940	306940			0
201532339349300023		0	0		192	636109
201501479349300210		0	0		3	0
201521899349200787				14379		
201541059349100509						
201521349349307277		0			117	68
201501669349300970	820680	1010621	1010621		184988	184489
201520449349300532	3050	25667	25667		32	34
201541329349203084						
201532179349301098		67310	67310			0
201521349349306562	224374	242840	242840		64	82
201530129349300323	58569	62536	62536		3097	2675
201531319349303523	3985074	5529155	5529155		9101215	4757398
201520159349300607	0	0			262559	214250
201532259349301778	213816	219694	219694			0
201511359349202361				75768		
201532329349300513	583798	825543	825543		2830	340
201500729349200505				41453		
201522249349301352	102043	97530	97530		175	184
201501959349100800			100000			
201501289349200035				0		
201521359349305827	2246621	2422202	2422202		36	41
201532269349201488				58048		
201522319349300517	715445	722546	722546		743	767
201521359349306502	1031008	699891	699891			0
201511339349100346			100000			
201542539349300719	489109	409465	409465		1121	817
201501199349300900	10100	842998	842998		0	0
201501819349300705	0	0			0	0
201500589349200110			RESTRICTED	26621		
201501289349101170						
201521959349100502						
201510139349300231	144869	170616	170616		406	9256
201530779349100303						
201511349349303171	231219	299938	299938		30763	45988
201542459349300644	279827	775481	775481		396954	832708
201511289349300736	93731	125316	125316		2532	14606
201542299349200009				6485		
201531059349200013				20851		
201542519349300354		0			262	255
201510159349301356	124022	82819	82819		0	0
201521959349300822		11254	11254			0
201512649349100306						
201540969349200109				75285		
201530839349200713			RESTRICTED	64413		
201521319349200317			RESTRICTED	104659		
201510149349300226	66242	9302	9302		23179	1995
201531359349304418	1963147	2864467	2864467		19436	4553
201532259349303028	768047	731313	731313			0
201511879349300916	287009	296668	296668		42983	60391
201512299349302941	172482	199976	199976		27	7
201501529349300300	63418	73123	73123		1585	864
201541959349300614	483449	521115	521115		0	0
201531339349303193	984342	1049805	1049805		132558	248204
201500989349101160						
201531349349306833	4238000	9438995	9438995		-21451	-24558
201532119349200243				4211		
201510689349200336						
201541019349100209						
201541339349202149			RESTRICTED	20000		
201511879349300641	43583	35418	35418		203	104
201541059349101009						
201542259349201414				162045		
201501359349309260	287844	266225	266225		310	367
201542199349300439	0	0	0		1572642	1873979
